0,0.08,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,24,24.5,25,
365,0.0604946,-0.0506876,-0.0596654,-0.0338473,-0.0228541,-0.0229741,-0.0294585,-0.0391681,-0.0500557,-0.0608625,-0.0707731,-0.0792904,-0.0860944,-0.0910462,-0.0941343,-0.0954299,-0.0950545,-0.0931857,-0.0900207,-0.0857976,-0.0807703,-0.0752026,-0.0693463,-0.0634132,-0.0575732,-0.0519717,-0.0466924,-0.0417789,-0.0372742,-0.0332214,-0.0296518,-0.0265632,-0.0239475,-0.0217963,-0.0200946,-0.0188144,-0.0179263,-0.0174009,-0.0172089,-0.017321,-0.0177077,-0.0183429,-0.019208,-0.0202855,-0.0215581,-0.0230084,-0.024619,-0.0263725,-0.0282515,-0.0302387,-0.0323165,
366,-0.0270945,-0.0868465,0.0113284,0.0142163,0.0052353,-0.00158753,-0.00584988,-0.00822898,-0.00936447,-0.00977214,-0.00983495,-0.00980571,-0.00988086,-0.0101997,-0.0108477,-0.011873,-0.0133074,-0.0151482,-0.0173879,-0.0199898,-0.0229051,-0.0260639,-0.0293904,-0.032804,-0.0362227,-0.0395737,-0.0427972,-0.0458599,-0.0487295,-0.0513739,-0.0537658,-0.0558952,-0.0577558,-0.0593418,-0.0606592,-0.061728,-0.0625687,-0.0632021,-0.0636486,-0.0639289,-0.0640637,-0.0640717,-0.063965,-0.0637535,-0.0634475,-0.0630572,-0.0625928,-0.0620643,-0.0614821,-0.0608563,-0.060197,
367,-0.00107855,0.0239473,-0.0583898,-0.0488313,-0.0320609,-0.0184236,-0.00803887,-0.000363333,0.00518027,0.00903911,0.0115289,0.0128643,0.0132038,0.0126741,0.0113973,0.00947349,0.00698981,0.00402694,0.000660351,-0.00304158,-0.00700825,-0.0111588,-0.0154018,-0.0196441,-0.0237994,-0.0277896,-0.0315617,-0.0350851,-0.03833,-0.0412665,-0.04387,-0.0461311,-0.0480433,-0.0496003,-0.0508052,-0.0516738,-0.0522225,-0.0524681,-0.0524269,-0.0521157,-0.0515509,-0.0507492,-0.0497262,-0.0484974,-0.0470783,-0.0454842,-0.0437308,-0.0418333,-0.0398074,-0.0376683,-0.0354316,
368,0.0206833,0.0297007,0.0519466,0.0383739,0.0304685,0.0266999,0.0245484,0.0227837,0.0207437,0.018147,0.0149443,0.0112129,0.00707243,0.00265626,-0.00190664,-0.00653012,-0.0111648,-0.0157926,-0.0204055,-0.0250105,-0.0296114,-0.0341961,-0.0387258,-0.0431305,-0.0473178,-0.0511875,-0.0546767,-0.0577529,-0.0603845,-0.0625401,-0.0642011,-0.0653847,-0.0661148,-0.0664149,-0.0663125,-0.0658384,-0.0650238,-0.0638994,-0.0624964,-0.0608458,-0.0589785,-0.0569213,-0.0546894,-0.0522961,-0.0497548,-0.0470787,-0.0442812,-0.0413755,-0.038375,-0.035293,-0.0321428,
369,-0.00114244,0.026311,0.0466115,0.0442263,0.0378394,0.0318552,0.0268992,0.0227164,0.0191058,0.0159944,0.0133093,0.0109639,0.00886105,0.00689391,0.00496705,0.00299545,0.000912408,-0.00132113,-0.00373257,-0.00631332,-0.00903987,-0.0118704,-0.0147538,-0.0176343,-0.0204497,-0.023137,-0.0256462,-0.0279412,-0.0299862,-0.0317456,-0.0331881,-0.0342944,-0.0350474,-0.0354305,-0.0354412,-0.0350964,-0.0344144,-0.0334133,-0.0321114,-0.0305269,-0.0286781,-0.0265829,-0.0242585,-0.0217214,-0.0189886,-0.0160767,-0.0130024,-0.0097826,-0.00643391,-0.00297313,0.000583,
370,0.0486176,0.00147156,-0.0217162,-0.0149964,-0.00334348,0.00852555,0.0193529,0.0288928,0.0371307,0.0440699,0.0496955,0.053967,0.0568391,0.0582784,0.0582841,0.0569037,0.0542184,0.0503475,0.045422,0.0396057,0.0330805,0.0260529,0.0187386,0.0113397,0.0040378,-0.00300248,-0.00967495,-0.0159165,-0.0216652,-0.026859,-0.0314609,-0.0355005,-0.039018,-0.0420536,-0.0446493,-0.0468476,-0.0486905,-0.0502202,-0.0514788,-0.0525084,-0.0533511,-0.0540411,-0.0545921,-0.0550145,-0.0553188,-0.0555157,-0.0556157,-0.0556292,-0.0555668,-0.0554391,-0.0552564,
371,-0.00176814,-0.0567475,-0.0804007,-0.0864745,-0.0848845,-0.0820342,-0.0797245,-0.0783157,-0.0777318,-0.0777406,-0.0780766,-0.0784979,-0.0788034,-0.0788159,-0.078399,-0.0774545,-0.0759409,-0.0738686,-0.0712754,-0.0682465,-0.0648885,-0.0613243,-0.0576846,-0.0540952,-0.050671,-0.0475243,-0.0447071,-0.0422439,-0.0401591,-0.0384771,-0.0372038,-0.0362949,-0.0356985,-0.0353629,-0.0352474,-0.0353206,-0.0355509,-0.0359067,-0.0363564,-0.0368685,-0.0374115,-0.037962,-0.0385158,-0.0390713,-0.0396268,-0.0401806,-0.040731,-0.0412764,-0.041815,-0.0423453,-0.0428655,
372,-0.0448596,-0.0512112,-0.0446048,-0.0379346,-0.0333977,-0.0297564,-0.0271427,-0.0253582,-0.024131,-0.0232631,-0.0226208,-0.0221121,-0.0216676,-0.0212294,-0.0207584,-0.0202214,-0.0195974,-0.0188763,-0.018055,-0.0171402,-0.0161496,-0.0151145,-0.0140763,-0.0130763,-0.0121495,-0.0113288,-0.0106308,-0.0100658,-0.0096439,-0.00937549,-0.00926543,-0.00930533,-0.00948472,-0.00979329,-0.0102221,-0.010762,-0.0114035,-0.0121371,-0.0129533,-0.0138427,-0.0147958,-0.0158049,-0.0168661,-0.0179759,-0.0191307,-0.0203271,-0.0215615,-0.0228304,-0.0241303,-0.0254577,-0.026809,
373,-0.0503867,-0.00854663,-0.0185156,-0.00684158,0.00917117,0.0235863,0.0351944,0.0441477,0.050948,0.0560573,0.0597836,0.0622853,0.0636529,0.0639612,0.063295,0.0617676,0.0595032,0.056638,0.0533104,0.0496685,0.04586,0.04203,0.0383012,0.0347673,0.0315021,0.0285647,0.0259818,0.0237559,0.0218887,0.020382,0.0192284,0.018398,0.0178573,0.0175731,0.0175149,0.0176581,0.017979,0.0184537,0.0190585,0.0197696,0.0205633,0.0214205,0.0223344,0.0232995,0.0243106,0.0253625,0.0264497,0.0275669,0.028709,0.0298705,0.0310461,
374,0.0406088,-0.00187023,0.0337883,0.051509,0.054672,0.0521782,0.0478782,0.0432346,0.038817,0.0348432,0.0313984,0.0284895,0.0260896,0.024155,0.022644,0.0215155,0.0207189,0.0201968,0.0198921,0.0197559,0.0197469,0.0198364,0.0199964,0.0202013,0.0204245,0.0206365,0.0208228,0.020974,0.0210806,0.0211331,0.0211276,0.0210727,0.0209795,0.0208586,0.0207184,0.0205666,0.0204108,0.0202589,0.0201187,0.0199979,0.0199042,0.0198428,0.0198133,0.0198146,0.0198454,0.0199047,0.0199914,0.0201043,0.0202423,0.0204044,0.0205893,
375,0.0128091,0.0635586,0.112026,0.125621,0.120982,0.111433,0.101741,0.0931474,0.0858625,0.0798642,0.0750765,0.0714037,0.0687324,0.0669187,0.065798,0.0652146,0.0650339,0.0651464,0.0654576,0.0659144,0.0664867,0.0671748,0.0679881,0.0689233,0.0699641,0.0710874,0.0722695,0.0734823,0.0746975,0.0758866,0.0770214,0.0780737,0.0790155,0.0798189,0.0804702,0.0809761,0.0813448,0.0815848,0.0817043,0.0817117,0.0816152,0.0814229,0.0811428,0.0807828,0.0803509,0.0798551,0.0793032,0.0787034,0.0780636,0.0773917,0.0766958,
376,-0.0185987,0.064894,0.0539584,0.0435994,0.0444903,0.0487306,0.0526747,0.0552052,0.0560728,0.0553681,0.0532283,0.0497946,0.045213,0.0396779,0.0334165,0.026642,0.0195303,0.012234,0.00489029,-0.0023798,-0.00945095,-0.0161794,-0.0224204,-0.0280614,-0.0330331,-0.037299,-0.0408625,-0.0437621,-0.046037,-0.0477264,-0.0488782,-0.0495593,-0.0498393,-0.0497876,-0.049459,-0.0488844,-0.0480925,-0.0471124,-0.0459726,-0.0447021,-0.0433296,-0.0418776,-0.0403534,-0.0387623,-0.0371096,-0.0354006,-0.0336405,-0.0318346,-0.0299883,-0.0281067,-0.0261951,
377,0.00593746,-0.0241002,-0.0234973,-0.0236195,-0.0223278,-0.0184688,-0.0127015,-0.00553745,0.0025122,0.0109082,0.0191923,0.0270409,0.0342484,0.0407282,0.0464789,0.0515333,0.0559372,0.0597552,0.0630494,0.0658819,0.068307,0.0703684,0.072092,0.0734915,0.0745709,0.0753275,0.0757753,0.0759344,0.0758249,0.0754671,0.0748838,0.074105,0.0731615,0.0720838,0.0708917,0.0695934,0.0681967,0.0667093,0.0651388,0.0634931,0.0617797,0.0600048,0.0581719,0.056284,0.054344,0.0523551,0.0503202,0.0482424,0.0461248,0.0439703,0.041782,
378,0.0191975,0.00116878,-0.0182383,-0.0101574,-0.00125411,0.0055391,0.0112291,0.0167234,0.022469,0.0285286,0.0347559,0.0408794,0.0465344,0.0512972,0.0547396,0.0564722,0.0562258,0.0538579,0.0493221,0.0427934,0.0346292,0.0254324,0.0159035,0.00659585,-0.00212672,-0.0100001,-0.0169153,-0.0228526,-0.027794,-0.0317212,-0.0346521,-0.0366826,-0.037919,-0.038467,-0.0384144,-0.0378254,-0.0367625,-0.0352884,-0.0334655,-0.0313565,-0.0290239,-0.0265152,-0.0238473,-0.0210333,-0.018086,-0.0150185,-0.0118439,-0.00857505,-0.00522502,-0.0018068,0.00166661,
379,-0.00118981,-0.00606106,-0.00447832,-0.00688305,-0.00997717,-0.0128355,-0.0156641,-0.0184432,-0.0210868,-0.0236223,-0.0261094,-0.0285963,-0.0311077,-0.0336435,-0.0361781,-0.0386695,-0.0410703,-0.0433257,-0.0453876,-0.0472198,-0.0487962,-0.0501017,-0.0511254,-0.0518599,-0.0523109,-0.0524962,-0.0524427,-0.0521846,-0.0517565,-0.0511927,-0.050529,-0.0498016,-0.0490471,-0.0483016,-0.0475885,-0.046915,-0.046287,-0.0457106,-0.0451917,-0.0447363,-0.0443504,-0.0440366,-0.0437908,-0.0436081,-0.0434837,-0.0434127,-0.0433903,-0.0434117,-0.0434718,-0.043566,-0.0436892,
380,-0.0146573,-0.0365649,-0.0242649,-0.0107274,0.00334957,0.0150197,0.0233468,0.0283832,0.0303461,0.0294208,0.0258376,0.0199375,0.0122679,0.00371247,-0.00484549,-0.0128428,-0.019951,-0.0260275,-0.0309929,-0.0348891,-0.0377932,-0.0398113,-0.0410601,-0.041651,-0.0416909,-0.0412855,-0.0405189,-0.0394655,-0.0381998,-0.0367963,-0.0353238,-0.033838,-0.0323924,-0.0310403,-0.0298121,-0.0287107,-0.0277374,-0.0268934,-0.0261799,-0.025598,-0.025149,-0.0248306,-0.0246335,-0.024548,-0.0245642,-0.0246721,-0.0248619,-0.0251237,-0.0254476,-0.0258238,-0.0262424,
381,0.0049945,-0.0911152,-0.144478,-0.148166,-0.141363,-0.134195,-0.128702,-0.125189,-0.123378,-0.122856,-0.123234,-0.12416,-0.12531,-0.126396,-0.127185,-0.127499,-0.127232,-0.126338,-0.124805,-0.122686,-0.120065,-0.117058,-0.113802,-0.110438,-0.107104,-0.103928,-0.100981,-0.09831,-0.0959617,-0.0939827,-0.092402,-0.0912096,-0.0903902,-0.0899287,-0.0898035,-0.0899844,-0.0904402,-0.0911399,-0.0920525,-0.0931469,-0.0943921,-0.0957632,-0.0972481,-0.0988363,-0.100517,-0.10228,-0.104115,-0.106011,-0.107958,-0.109944,-0.11196,
382,-0.0352808,0.0102271,0.0230623,0.0291331,0.0325564,0.0358692,0.0391244,0.0421729,0.044941,0.0474157,0.0495804,0.0514128,0.0528983,0.0540436,0.0548663,0.0553907,0.0556479,0.0556798,0.0555311,0.0552579,0.0549153,0.054552,0.0542048,0.0538946,0.0536248,0.0533888,0.0531779,0.0529802,0.0527834,0.0525753,0.0523449,0.0520836,0.0517837,0.0514371,0.0510394,0.0505902,0.0500895,0.0495371,0.048933,0.0482772,0.0475696,0.0468112,0.0460048,0.0451534,0.0442599,0.0433274,0.0423589,0.0413572,0.0403254,0.0392665,0.0381834,
383,-0.030069,-0.016475,-0.0322424,-0.0333344,-0.0295446,-0.0254895,-0.0222487,-0.0198958,-0.0183889,-0.017643,-0.0175618,-0.0180222,-0.0188872,-0.0200108,-0.0212472,-0.0224612,-0.0235447,-0.0244097,-0.0249894,-0.0252552,-0.0252035,-0.0248625,-0.0242772,-0.0235049,-0.0226062,-0.0216418,-0.0206568,-0.0196918,-0.0187873,-0.0179837,-0.0173172,-0.0168153,-0.0165042,-0.0164099,-0.0165421,-0.016893,-0.0174534,-0.0182145,-0.0191673,-0.0203028,-0.0216119,-0.0230849,-0.0247104,-0.0264767,-0.0283724,-0.0303859,-0.0325058,-0.0347204,-0.0370184,-0.039388,-0.0418179,
384,0.0538988,-0.0637963,-0.095471,-0.102706,-0.104755,-0.104087,-0.101834,-0.0989213,-0.0959079,-0.0930334,-0.0903625,-0.0878767,-0.0855388,-0.0833193,-0.0812051,-0.0791829,-0.0772477,-0.0753976,-0.0736379,-0.0719839,-0.0704597,-0.0691,-0.0679433,-0.0670272,-0.0663796,-0.0660204,-0.0659388,-0.0661115,-0.066515,-0.0671261,-0.0679107,-0.0688137,-0.0697773,-0.070745,-0.0716814,-0.0725741,-0.0734118,-0.0741834,-0.0748775,-0.0754829,-0.0759884,-0.076389,-0.0766909,-0.0769016,-0.0770286,-0.0770795,-0.0770617,-0.0769828,-0.0768502,-0.0766715,-0.0764542,
385,0.00266054,0.0781065,0.0462517,0.0415959,0.0391809,0.0360257,0.0327725,0.0297635,0.0270961,0.0247632,0.0227151,0.0209,0.0192836,0.017837,0.0165401,0.0153828,0.0143558,0.0134549,0.0126762,0.0120229,0.0115043,0.0111365,0.0109294,0.0108838,0.0109867,0.0112159,0.0115481,0.0119564,0.012414,0.0128939,0.0133708,0.0138227,0.0142277,0.0145645,0.0148201,0.0149911,0.015075,0.0150689,0.0149702,0.014776,0.0144838,0.0140936,0.0136107,0.0130408,0.0123897,0.0116632,0.010867,0.0100068,0.00908854,0.00811783,0.00710047,
386,-0.00956236,0.00915994,0.0315281,0.029211,0.0288038,0.0307928,0.0337211,0.0367062,0.0392504,0.0411262,0.0422795,0.0427596,0.0426775,0.042172,0.0413859,0.0404513,0.0394684,0.0385257,0.0376858,0.0369806,0.0364238,0.0360062,0.0356972,0.0354581,0.0352473,0.035021,0.0347682,0.0344844,0.0341649,0.033805,0.0334103,0.0330056,0.0326177,0.0322726,0.0319837,0.0317527,0.0315808,0.0314693,0.0314194,0.0314323,0.0315093,0.0316498,0.0318495,0.0321038,0.0324081,0.0327578,0.0331482,0.0335746,0.0340326,0.0345175,0.0350245,
387,0.00775872,-0.0145777,-0.0156802,-0.00726884,-0.00523496,-0.00698611,-0.010522,-0.0148628,-0.0193684,-0.0236058,-0.0272812,-0.0302064,-0.0322596,-0.033385,-0.0335711,-0.0328367,-0.0312384,-0.0288589,-0.0258032,-0.0222106,-0.0182313,-0.0140182,-0.00970867,-0.0054174,-0.00124326,0.00272336,0.0064289,0.00983368,0.012898,0.0155823,0.0178566,0.0197074,0.0211233,0.0220936,0.0226295,0.0227649,0.0225346,0.0219736,0.0211167,0.0199989,0.0186549,0.0171135,0.015393,0.0135108,0.0114841,0.00933022,0.00706656,0.0047104,0.00227906,-0.000210141,-0.00273988,
388,0.0249806,0.0167917,0.039576,0.0353518,0.0277363,0.0209829,0.0152454,0.0102171,0.00560329,0.00120923,-0.00305767,-0.00720312,-0.0111877,-0.0149651,-0.0184922,-0.0217355,-0.0246733,-0.0272872,-0.0295707,-0.0315323,-0.0331915,-0.0345777,-0.0357189,-0.0366395,-0.037362,-0.0379082,-0.0382895,-0.0385163,-0.0385987,-0.038547,-0.038368,-0.0380635,-0.0376345,-0.0370824,-0.036414,-0.0356412,-0.0347759,-0.0338304,-0.0328166,-0.0317465,-0.0306322,-0.0294829,-0.0283029,-0.0270962,-0.0258666,-0.0246181,-0.0233545,-0.0220798,-0.0207979,-0.0195127,-0.0182281,
389,-0.00410201,-0.0161694,0.00498204,0.00216255,-0.00615484,-0.0153119,-0.0239727,-0.0314943,-0.0376603,-0.042452,-0.0459126,-0.0481195,-0.049183,-0.0492279,-0.0483807,-0.0467596,-0.0444776,-0.0416387,-0.0383527,-0.0347332,-0.0308992,-0.0269704,-0.0230571,-0.0192535,-0.0156441,-0.0123063,-0.00927644,-0.00657572,-0.00422524,-0.00224599,-0.000644248,0.000598764,0.00150427,0.00209352,0.00238863,0.00241295,0.00218996,0.0017431,0.00109582,0.000271571,-0.000706262,-0.00181924,-0.00305701,-0.00441001,-0.00586866,-0.00742336,-0.00906454,-0.0107826,-0.012568,-0.0144111,-0.0163024,
390,-0.0182099,0.020359,0.0651728,0.0764761,0.0706135,0.0599207,0.0485105,0.0378422,0.028407,0.0203165,0.0135744,0.00815423,0.00399269,0.000989249,-0.000980588,-0.00204664,-0.00233641,-0.00196963,-0.00106497,0.000268194,0.00192366,0.00380379,0.0058244,0.00791952,0.0100334,0.0121145,0.0141325,0.0160629,0.017881,0.019562,0.0210904,0.0224645,0.0236841,0.0247491,0.0256657,0.0264465,0.0271045,0.0276526,0.0281035,0.0284702,0.0287657,0.0289998,0.0291782,0.0293061,0.0293889,0.0294316,0.0294396,0.029418,0.0293721,0.0293071,0.0292282,
391,-0.00938448,-0.0360523,-0.0522359,-0.0593588,-0.0599267,-0.0596579,-0.0601527,-0.0613488,-0.0629155,-0.0645703,-0.0660947,-0.0672914,-0.0679909,-0.0680599,-0.0674276,-0.0660559,-0.0639615,-0.0611876,-0.0578169,-0.0539783,-0.0498233,-0.0455125,-0.0411913,-0.0369821,-0.0329836,-0.0292808,-0.0259073,-0.0228863,-0.0202408,-0.0179937,-0.0161524,-0.0147014,-0.0136238,-0.0129024,-0.0125154,-0.0124363,-0.012638,-0.0130937,-0.0137764,-0.0146592,-0.0157152,-0.0169235,-0.018272,-0.019749,-0.0213429,-0.0230423,-0.0248355,-0.0267109,-0.028657,-0.0306623,-0.0327151,
392,-0.0278744,-0.0384443,-0.0566873,-0.0385714,-0.0239578,-0.0142267,-0.00744255,-0.00240354,0.00162031,0.00502255,0.0079831,0.0105488,0.0126923,0.0143542,0.0154679,0.0159908,0.0159098,0.0152393,0.0140042,0.0122547,0.0100478,0.00746161,0.00461438,0.00167134,-0.00119277,-0.00381934,-0.00613712,-0.00811518,-0.00972279,-0.0109296,-0.0117354,-0.0121899,-0.0123476,-0.0122625,-0.011976,-0.011518,-0.0109181,-0.0102058,-0.00941045,-0.00856166,-0.00768873,-0.0068106,-0.00593008,-0.00504856,-0.00416744,-0.00328813,-0.00241201,-0.00154048,-0.000674953,0.000183184,0.00103253,
393,0.00243349,-0.014994,-0.0149514,-0.0152017,-0.0100334,-0.00416225,0.000683485,0.00431364,0.00684552,0.00848001,0.00942256,0.00986137,0.00997374,0.00991259,0.00980681,0.00976931,0.00988239,0.0102104,0.0107997,0.0116734,0.0128385,0.0142845,0.0159892,0.0179183,0.0200255,0.0222593,0.0245744,0.0269244,0.0292625,0.0315426,0.0337204,0.0357551,0.0376063,0.0392344,0.0406243,0.0417825,0.0427164,0.0434332,0.0439402,0.0442447,0.0443542,0.0442782,0.0440299,0.0436228,0.0430705,0.0423864,0.0415841,0.0406769,0.0396785,0.0386023,0.0374619,
394,0.0455604,-0.00587558,-0.0115453,-0.00734749,-0.00185265,0.00349254,0.00829367,0.012427,0.0158257,0.0184342,0.020225,0.0211931,0.0213715,0.0208409,0.0197197,0.0181365,0.0162191,0.0140991,0.0119024,0.00975227,0.00775858,0.00600892,0.0045629,0.00344105,0.00261411,0.00203184,0.0016502,0.00142438,0.00130956,0.00126107,0.0012454,0.00124577,0.00124678,0.00123335,0.00119551,0.00112758,0.00102401,0.000879223,0.000687673,0.000443797,0.000142093,-0.000219866,-0.000639915,-0.00111552,-0.00164413,-0.00222322,-0.00285024,-0.00352266,-0.00423794,-0.00499353,-0.0057869,
395,-0.01751,-0.0417609,-0.0372608,-0.025552,-0.0168974,-0.00995163,-0.00363646,0.00246149,0.00849097,0.0144916,0.0204353,0.0262454,0.0317914,0.0368708,0.0412242,0.0445763,0.0466614,0.0472281,0.0460551,0.0429819,0.0379153,0.0309074,0.0221972,0.012276,0.00179013,-0.00873079,-0.0189772,-0.0287295,-0.0377687,-0.0458771,-0.0529215,-0.0589013,-0.0638271,-0.0677118,-0.0706027,-0.072578,-0.073717,-0.074099,-0.0738031,-0.0729086,-0.0714945,-0.0696228,-0.0673314,-0.0646561,-0.0616325,-0.0582967,-0.0546842,-0.0508311,-0.046773,-0.0425457,-0.0381851,
396,0.00221678,-0.0452481,-0.0635889,-0.0524199,-0.0434399,-0.0373071,-0.0328633,-0.0294293,-0.0266706,-0.0244303,-0.0226039,-0.0211164,-0.0198952,-0.0188762,-0.0180031,-0.017224,-0.0165031,-0.0158,-0.0150951,-0.0143808,-0.0136617,-0.0129493,-0.0122567,-0.0115849,-0.0109381,-0.0103203,-0.00972713,-0.00915644,-0.00860631,-0.0080749,-0.00756054,-0.00705903,-0.00656566,-0.00607581,-0.00558605,-0.00509362,-0.00459574,-0.00408964,-0.00357257,-0.00304176,-0.0024944,-0.00192846,-0.00134408,-0.000741713,-0.000121792,0.00051524,0.00116894,0.00183886,0.00252457,0.00322562,0.00394157,
397,-0.032146,-0.0331629,-0.027765,-0.0194298,-0.0145993,-0.0113715,-0.00916168,-0.0078635,-0.00733651,-0.00746162,-0.00817129,-0.00942838,-0.0111807,-0.0133379,-0.0157855,-0.0184208,-0.021166,-0.0239547,-0.0267395,-0.0294951,-0.0322073,-0.0348661,-0.0374574,-0.0399592,-0.0423391,-0.0445648,-0.0466161,-0.0484787,-0.0501386,-0.051582,-0.0528026,-0.0538047,-0.0545932,-0.055173,-0.0555536,-0.0557474,-0.0557671,-0.0556252,-0.0553344,-0.0549074,-0.0543565,-0.0536924,-0.052923,-0.0520561,-0.0510994,-0.0500608,-0.0489481,-0.047769,-0.0465314,-0.0452431,-0.0439119,
398,-0.0136802,-0.0237105,-0.0432704,-0.0305438,-0.0215064,-0.0166758,-0.0139913,-0.0126345,-0.0121895,-0.0123839,-0.0130148,-0.0139406,-0.0150593,-0.0162801,-0.0175241,-0.0187302,-0.0198616,-0.020892,-0.0218075,-0.0226061,-0.0232876,-0.0238554,-0.0243235,-0.0247136,-0.0250579,-0.0253878,-0.0257194,-0.0260648,-0.0264363,-0.0268459,-0.0272948,-0.027768,-0.028249,-0.0287214,-0.0291736,-0.0295973,-0.0299843,-0.0303265,-0.0306157,-0.0308437,-0.0310026,-0.0310888,-0.0311055,-0.0310565,-0.0309454,-0.030776,-0.030552,-0.0302771,-0.029955,-0.0295895,-0.0291842,
399,0.0196417,0.035326,0.0705295,0.0538766,0.0426153,0.0365814,0.0329401,0.0306603,0.0293321,0.0286752,0.0284443,0.0284358,0.0284882,0.0284796,0.028323,0.0279565,0.0273469,0.026486,0.0253804,0.024066,0.022589,0.0210039,0.0193604,0.017701,0.0160553,0.0144496,0.0128997,0.0114154,0.0100069,0.00868407,0.00745361,0.00631874,0.00528243,0.00434736,0.00351173,0.00277038,0.00211807,0.00154955,0.0010596,0.000642965,0.000294431,9.24444e-006,-0.00021702,-0.000388799,-0.000510527,-0.000586639,-0.000621571,-0.000619758,-0.000585635,-0.000523638,-0.000438201,
400,-0.188992,-0.151951,-0.0950496,-0.0383636,-0.00301311,0.0216211,0.0406578,0.0561371,0.0690807,0.0800441,0.0893216,0.0970679,0.103389,0.108362,0.112043,0.114492,0.115792,0.116045,0.115371,0.113917,0.111846,0.109328,0.106518,0.103555,0.100553,0.0976148,0.0947956,0.0921306,0.0896553,0.0874047,0.0853916,0.083599,0.0820076,0.080598,0.0793465,0.0782265,0.0772112,0.0762739,0.0753879,0.0745265,0.0736632,0.072782,0.0718798,0.0709548,0.0700049,0.069028,0.0680223,0.0669856,0.0659161,0.0648116,0.0636702,
401,-0.0340299,-0.102036,-0.0936638,-0.0588033,-0.0408601,-0.0318184,-0.0263392,-0.0223518,-0.0191079,-0.0162856,-0.013777,-0.0115675,-0.00969047,-0.00815225,-0.00692577,-0.0059546,-0.00517828,-0.00452011,-0.00392579,-0.00335297,-0.0027762,-0.00218738,-0.00159638,-0.00101698,-0.000471883,1.45979e-005,0.000416707,0.000703656,0.000844611,0.000808466,0.000558831,5.60491e-005,-0.000739354,-0.00186516,-0.00333279,-0.00513293,-0.00725566,-0.00969108,-0.0124293,-0.0154604,-0.0187743,-0.0223566,-0.0261893,-0.0302539,-0.0345322,-0.0390057,-0.0436563,-0.0484656,-0.0534153,-0.058487,-0.0636625,
402,0.0028707,-0.0323386,-0.0281338,-0.0313032,-0.0351914,-0.0386529,-0.0415275,-0.0437113,-0.0452357,-0.046155,-0.0465187,-0.0463765,-0.0457787,-0.0447845,-0.0434672,-0.041904,-0.040162,-0.0382962,-0.0363567,-0.0343787,-0.0323969,-0.0304422,-0.0285411,-0.026715,-0.0249857,-0.0233738,-0.0218922,-0.0205532,-0.0193686,-0.0183504,-0.0174959,-0.0167821,-0.0161846,-0.0156794,-0.0152484,-0.0148782,-0.0145555,-0.0142668,-0.0139989,-0.0137383,-0.0134718,-0.0131922,-0.0129002,-0.0125969,-0.0122838,-0.011962,-0.0116327,-0.0112973,-0.010957,-0.010613,-0.0102665,
403,0.0187234,0.0044012,0.0161605,0.0072261,-0.00179216,-0.0083217,-0.0129617,-0.0163539,-0.0190253,-0.0213229,-0.0234439,-0.0254875,-0.027506,-0.0295222,-0.0315338,-0.0335174,-0.0354357,-0.0372393,-0.0388801,-0.0403071,-0.0414886,-0.0424167,-0.0431016,-0.0435674,-0.0438507,-0.0439893,-0.0440173,-0.0439691,-0.0438792,-0.043782,-0.0436992,-0.0436351,-0.0435928,-0.0435752,-0.0435818,-0.0436097,-0.0436558,-0.0437173,-0.0437909,-0.0438738,-0.043963,-0.0440565,-0.0441547,-0.0442576,-0.0443658,-0.0444793,-0.0445985,-0.0447237,-0.0448552,-0.0449932,-0.0451381,
404,-0.00793198,-0.0116981,-0.00547855,-0.0284281,-0.0475887,-0.0612605,-0.0707438,-0.0769705,-0.0807221,-0.0826092,-0.0830938,-0.0825395,-0.0812819,-0.0796647,-0.0779987,-0.0765322,-0.0754237,-0.0747711,-0.0746275,-0.0749775,-0.0757914,-0.0770234,-0.0786193,-0.0805225,-0.0826728,-0.0850098,-0.0874769,-0.0900201,-0.0925855,-0.0951194,-0.0975765,-0.099922,-0.102121,-0.104142,-0.105975,-0.107626,-0.109103,-0.110414,-0.111566,-0.112566,-0.113423,-0.114143,-0.114738,-0.115217,-0.115589,-0.115866,-0.116057,-0.116171,-0.11622,-0.116212,-0.116158,
405,-0.034304,-0.0655005,-0.0794791,-0.0961508,-0.0918762,-0.0816323,-0.0716652,-0.0636109,-0.0576452,-0.0535448,-0.0509891,-0.0496371,-0.049147,-0.0492057,-0.0495537,-0.0499785,-0.0503342,-0.0505119,-0.0504414,-0.0501,-0.0494994,-0.0486818,-0.0476989,-0.0465988,-0.0454304,-0.0442396,-0.043055,-0.0419011,-0.0408023,-0.0397833,-0.0388654,-0.0380656,-0.0374005,-0.036886,-0.0365284,-0.0363272,-0.0362814,-0.0363903,-0.0366532,-0.0370691,-0.0376372,-0.0383527,-0.0392065,-0.0401895,-0.0412923,-0.0425058,-0.0438206,-0.0452277,-0.0467178,-0.0482815,-0.0499098,
